year,zipcode,MEDIAN_SALE_PRICE,MEDIAN_LIST_PRICE,MEDIAN_PPSF,AVG_SALE_TO_LIST,HOMES_SOLD,NEW_LISTINGS,INVENTORY,MONTHS_OF_SUPPLY,MEDIAN_DOM,PRICE_DROPS,SOLD_ABOVE_LIST,MEDIAN_SALE_PRICE_MOM,MEDIAN_SALE_PRICE_YOY
2013,37090,192386.0,208986.5,102.36763978,0.979023147,54.8,70.2,68.2,,64.0,,0.15139566399999999,-0.011576285500000002,
2013,37115,92637.5,92312.625,65.7344037725,0.96243363225,76.75,111.75,147.0,,95.125,,0.1650049165,0.457475116,
2013,37118,238650.0,208650.0,104.308837045,0.9612504344999999,2.5,5.5,12.5,,47.0,,0.0,-0.1736994665,
2013,37122,237500.0,261749.5,105.9535822,0.986716064,395.0,518.0,455.0,,56.0,,0.172151899,-0.014522822,
2013,37127,165983.33333333334,181733.9,87.09913813166666,0.9816581883333333,71.5,96.8,117.0,,89.25,,0.13054802633333332,3.1946799999999984e-05,
2013,37128,174953.2,183690.5,91.449673062,0.981261739,296.2,370.6,411.0,,62.7,,0.1685946882,-0.0015082667999999995,
2013,37129,143169.16666666666,240425.0,79.86000291833334,0.9828453071666666,118.0,159.66666666666666,164.66666666666666,,97.5,,0.32209913250000005,0.0058089394,
2013,37130,132962.5,125992.0,76.63794938875,0.955562941375,48.75,78.14285714285714,85.0,,110.1875,,0.07641596525,0.146780674,
2013,37138,124925.0,139450.0,78.15520969,0.9720480917500001,66.75,102.0,101.66666666666667,,55.75,,0.08317658475,0.02199260874999998,
2013,37141,138925.0,124950.0,84.547353045,0.9945493685,3.0,4.5,6.5,,117.0,,0.0,0.071821649,
2013,37143,184375.0,182450.0,96.100394035,0.978818603,21.5,18.0,21.0,,80.75,,0.1402173915,0.019379800999999995,
2013,37145,61125.0,47400.0,49.670672194999995,0.9023990145,2.0,2.0,3.5,,179.5,,0.0,0.7708333335,
2013,37146,205618.75,215600.0,91.5642246,0.96541174425,26.25,50.25,68.0,,106.625,,0.077380952,0.017118533000000002,
2013,37148,118775.0,121200.0,80.576535525,0.9791824615,109.0,141.0,177.0,,80.75,,0.2108585855,0.0436897405,
2013,37149,191500.0,232933.33333333334,95.68991457666668,0.9498146413333334,4.666666666666667,5.666666666666667,5.666666666666667,,55.333333333333336,,0.047619047666666664,0.396681205,
2013,37150,74433.08333333333,85758.33333333333,41.766871658333336,0.9247180935,3.6666666666666665,9.333333333333334,22.333333333333332,,90.0,,0.0,0.02408468583333333,
2013,37153,176400.0,224950.0,95.20780322,0.987844682,9.0,22.0,28.0,,47.0,,0.333333333,-0.061202767,
2013,37167,135138.0,149724.5,74.70823441,0.9607184496000001,77.2,100.4,108.2,,65.0,,0.062012921799999995,0.2679502475,
2013,37172,111225.0,133783.33333333334,68.21690419250001,0.93243972275,64.0,116.66666666666667,142.0,,174.625,,0.09625476175,-0.015176453666666666,
2013,37174,177950.0,170452.125,104.65812504125,0.9931355245,116.75,145.75,134.25,,50.25,,0.38704988075,0.014045013249999998,
2013,37179,173500.0,213931.25,104.8390653,0.9572272559999999,41.0,41.0,50.5,,40.0,,0.1296296295,-0.03175671,
2013,37181,98000.0,223500.0,78.25630252,0.973678633,3.0,5.0,10.0,,86.0,,0.0,0.0,
2013,37184,115787.5,120550.0,64.635934995,0.9642396535,16.5,18.0,29.0,,90.5,,0.15,-0.0945894895,
2013,37186,101321.42857142857,127785.71428571429,62.539783015714285,0.9358200981428572,20.571428571428573,31.0,53.42857142857143,,113.92857142857143,,0.07841390842857142,0.1219549017142857,
2013,37187,130262.0,145316.66666666666,86.97152734166667,0.9567884188333333,26.166666666666668,32.166666666666664,45.166666666666664,,66.16666666666667,,0.13463064716666667,0.0378581728,
2013,37188,124490.0,143074.75,71.682899266,0.9819393774,50.2,76.5,112.33333333333333,,54.1,,0.09239754520000001,0.01068621,
2013,37189,136775.0,183357.5,70.7995647175,0.950013486,8.75,20.25,23.5,,55.0,,0.02777777775,-0.006852809000000001,
2013,37190,95000.0,124900.0,72.72727273,0.912537602,21.0,32.0,39.0,,125.0,,0.190476191,-0.073170732,
2013,37201,230125.0,228112.5,285.62163035000003,0.9605846474999999,15.25,19.5,25.666666666666668,,51.375,,0.07330065375,-0.03667241933333334,
2013,37203,335277.6666666667,360216.6666666667,238.10678975,0.9752264519999999,33.5,42.5,48.333333333333336,,72.41666666666667,,0.12943322116666667,0.006463358799999997,
2013,37204,324666.6666666667,471191.6666666667,193.51312819999998,0.9889980033333333,50.333333333333336,64.0,59.666666666666664,,55.666666666666664,,0.23915307766666669,-0.003764320666666666,
2013,37205,291803.5714285714,325664.21428571426,162.52251261428572,0.9680266172857143,68.14285714285714,90.28571428571429,87.57142857142857,,77.85714285714286,,0.08310377471428572,-0.12145799360000001,
2013,37206,201975.0,267000.0,148.56082204333333,0.9916374211666668,94.0,109.66666666666667,78.16666666666667,,61.583333333333336,,0.23575013150000002,0.029300630799999998,
2013,37207,75428.57142857143,96228.57142857143,50.20779038142857,0.9183269685714286,37.285714285714285,51.42857142857143,61.857142857142854,,56.57142857142857,,0.11014047357142857,0.18901928233333334,
2013,37208,183527.0,191214.0,148.18883377699999,0.9813784752,23.9,40.7,48.6,,109.3,,0.26305289280000005,0.12312902775,
2013,37209,200453.75,206006.25,121.60456463624999,0.9691275500000001,67.0,62.75,57.125,,61.25,,0.08062333275,0.093977013625,
2013,37210,120828.57142857143,116447.91666666667,85.82624060714285,0.9757804072857142,30.0,44.333333333333336,30.0,,60.214285714285715,,0.14915956985714285,0.004582016,
2013,37211,120000.0,104000.0,85.13881287,0.985469857,8.0,10.0,6.0,,62.0,,0.125,-0.03030303,
2013,37212,333515.75,396234.3,231.90038901666665,0.9790460243333333,27.5,37.0,34.6,,45.916666666666664,,0.09122239466666666,0.008595062999999997,
2013,37213,295000.0,,188.0178458,0.951919974,1.0,,,,11.0,,0.0,,
2013,37214,130013.125,139678.91666666666,79.77683542125,0.94808298375,33.625,55.666666666666664,41.42857142857143,,85.0625,,0.09125683062500001,0.03996711225,
2013,37215,362607.14285714284,403421.4285714286,172.96010575714286,0.955977558,83.28571428571429,86.0,115.57142857142857,,85.0,,0.07656444128571428,0.07699936157142857,
2013,37216,162780.0,172140.0,109.31549206,0.9820054826,115.0,114.4,74.0,,46.0,,0.2525442308,0.0080538184,
2013,37217,90633.16666666667,110300.0,57.60529730666667,0.9542349658333333,53.166666666666664,84.0,72.83333333333333,,60.333333333333336,,0.20619074783333335,0.0595359578,
2013,37218,92375.0,107000.0,57.108155005,0.952955665,36.5,46.0,61.5,,105.25,,0.229260935,0.2195910595,
2013,37219,244057.5,247320.0,297.47979778,0.9682683828,16.6,16.0,14.4,,68.4,,0.0563146996,0.052622422199999984,
2013,37220,344354.1666666667,398841.6666666667,150.45047095,0.9744766761666667,31.5,38.166666666666664,37.0,,57.666666666666664,,0.18484464816666665,0.01922882433333333,
2013,37221,171288.05555555556,192335.38888888888,98.98950676111112,0.9626679554444445,86.33333333333333,93.66666666666667,88.33333333333333,,79.27777777777777,,0.060368101444444454,0.005741018777777778,
2013,37222,41500.0,49000.0,41.63035585,0.913265306,2.0,1.0,,,73.5,,0.0,0.031055901,
2013,38401,100833.33333333333,106616.66666666667,56.12602858666667,0.9253562336666666,105.33333333333333,141.33333333333334,238.33333333333334,,200.0,,0.092840692,-0.065934066,
2013,38451,121375.0,141450.0,79.24177369,0.943980249,12.5,24.0,33.5,,131.25,,0.111111111,-0.0745225815,
2013,38474,67500.0,103658.0,44.73088862,0.890993252,17.0,32.5,62.0,,139.0,,0.0263157895,0.379786776,
2013,38482,213218.75,79900.0,71.258034455,0.936703773,3.75,4.25,5.5,,34.75,,0.03571428575,0.99525780275,
2013,38487,1443000.0,,410.9893331,0.915414539,2.0,,,,547.5,,0.0,,
2013,38547,130000.0,989000.0,57.54758743,0.957239363,3.0,1.0,1.0,,68.0,,0.333333333,-0.103448276,
2013,38552,181250.0,,124.74448325,0.9140500540000001,2.0,,1.0,,540.25,,0.0,2.8007936509999998,
2013,38563,125000.0,239900.0,92.86775632,0.94055681,1.0,1.0,2.0,,127.0,,0.0,-0.007936508,
2014,37010,250812.5,255962.5,95.31591574000001,0.96455405175,16.75,29.25,42.25,,90.25,,0.027046783749999997,0.0378954295,0.05088034366666667
2014,37011,108862.5,103175.0,57.99779665,1.0300810385,1.5,1.5,2.5,,44.0,,1.0,0.0494004735,0.402058824
2014,37013,130170.2,133058.0,77.941328502,0.9802819277999999,130.2,185.0,177.0,,55.3,,0.1568079672,0.030340355999999995,0.117272647
2014,37014,495283.25,487255.0,137.5199784,0.9809501860000001,18.5,23.0,36.5,,131.0,,0.188235294,-0.009117570000000002,0.2840800205
2014,37015,122141.66666666667,133073.08333333334,82.25616285,0.9427768696666666,45.5,59.166666666666664,75.66666666666667,,78.91666666666667,,0.14314104166666666,-0.0158889786,0.052991502
2014,37016,162800.0,147137.5,84.87798153,0.95100781625,2.5,2.0,2.5,,121.75,,0.0,0.08661322166666667,0.46457165933333333
2014,37022,126425.0,148737.5,80.47198932250001,0.94099306925,14.5,19.0,30.0,,107.5,,0.03333333325,0.15167202825,0.1388277585
2014,37026,129337.5,84462.5,78.85865148,1.018665582,2.75,3.5,6.0,,66.375,,0.1875,0.020934607500000008,0.657857808
2014,37027,443240.0,450815.0,166.91396543333335,0.9821263020000001,206.66666666666666,278.6666666666667,273.3333333333333,,55.833333333333336,,0.131341719,0.12505411233333333,0.39020690799999996
2014,37029,178390.0,215730.0,100.645313632,0.9624505076000001,21.6,20.0,31.4,,98.3,,0.1115497076,0.021695252999999998,0.022716039799999997
2014,37031,154083.33333333334,189100.0,88.55508592666666,0.985908911,28.0,21.0,25.666666666666668,,99.66666666666667,,0.22619047633333333,-0.045498597333333335,-0.14130211566666664
2014,37032,156312.5,163662.5,86.741404515,0.9693360415,11.0,13.75,19.25,,185.875,,0.0947115385,0.09493176275000001,0.051269879333333344
2014,37035,107875.0,159733.33333333334,82.39696969666666,0.970643058,11.333333333333334,21.333333333333332,28.666666666666668,,90.16666666666667,,0.341724942,-0.14499249233333333,-0.192387323
2014,37036,107116.66666666667,130616.66666666667,74.69187680333333,0.9476730433333334,11.333333333333334,17.333333333333332,25.666666666666668,,61.5,,0.14646464666666667,-0.026859504000000003,0.050149455666666676
2014,37037,150925.0,167400.0,101.61154264666668,0.979242941,43.833333333333336,51.166666666666664,59.5,,81.08333333333333,,0.15176275949999998,0.013927186499999999,0.1070254168
2014,37046,557495.0,502611.25,187.9385224,0.976871751,14.0,41.0,48.0,,92.0,,0.1435897435,-0.026457658000000002,0.4823145375
2014,37048,180625.0,236900.0,97.74888472500001,1.020762632,18.5,26.0,41.5,,74.5,,0.19405594399999998,-0.013740370000000002,-0.079310681
2014,37049,184862.375,175305.0,93.5745933375,0.9734251147499999,11.25,13.0,17.25,,70.375,,0.07417582425,0.044917595500000004,0.17992531
2014,37051,123333.33333333333,119916.66666666667,73.40198084000001,0.9519912376666667,11.0,12.0,19.0,,72.5,,0.0,0.09624128333333333,0.407904381
2014,37055,133804.8,149910.0,85.11666424,1.0378263538,60.0,78.4,92.0,,103.7,,0.4663770982,-0.0009690251999999996,0.09836235033333333
2014,37057,367100.0,169900.0,151.8196857,0.920050125,1.0,1.0,2.0,,461.0,,0.0,0.0,1.088102191
2014,37060,221657.0,247260.0,99.942096948,0.9486481212000001,6.0,9.2,16.2,,76.7,,0.0333333334,-0.14196489780000002,0.3318601804
2014,37062,115000.0,,89.84375,1.0,1.0,,,,90.0,,0.0,-0.111969112,
2014,37064,299701.78571428574,336140.0,141.87546347142856,0.9887792292857143,199.71428571428572,197.42857142857142,218.42857142857142,,47.785714285714285,,0.22742468385714285,0.018025093,-0.057880317833333327
2014,37066,116500.0,117450.0,81.91868485500001,1.0770163665,2.0,2.0,2.0,,54.0,,0.6666666665000001,0.0,0.363636364
2014,37067,344166.6666666667,380595.6666666667,132.6839736,0.9792170106666666,89.33333333333333,114.33333333333333,95.66666666666667,,44.0,,0.21742549333333336,0.0026522,0.008055555500000002
2014,37069,343116.875,370198.75,139.5927068,0.97505141325,70.0,99.0,129.66666666666666,,48.5,,0.12432598025,-0.034675968,0.067331751
2014,37072,185533.16666666666,178850.0,84.4169711,0.9706399656666665,84.66666666666667,110.33333333333333,111.0,,96.16666666666667,,0.101010101,0.029971924,0.40000313699999995
2014,37073,111000.0,108650.0,69.332963835,0.9529561879999999,23.5,34.5,76.0,,61.5,,0.0652173915,0.021508955,0.241134752
2014,37074,115000.0,84900.0,64.9122807,0.954754068,17.0,14.0,23.0,,131.0,,0.117647059,0.046405823,-0.041666667
2014,37075,183142.5,213999.0,101.5744819,0.9640077694,103.6,110.8,123.4,,87.8,,0.2798033762,0.4286304032,0.20107293539999999
2014,37076,163940.125,167199.8125,106.87601404125,0.98458678375,118.625,142.25,119.75,,49.25,,0.121180416875,-0.015461291375000002,0.055537454714285714
2014,37082,200033.16666666666,213858.33333333334,101.82667786,0.9628414493333333,25.333333333333332,32.0,47.666666666666664,,94.0,,0.09174603166666667,-0.030584908999999997,-0.09401572133333334
2014,37083,102000.0,105700.0,77.59616832,0.953561542,19.0,53.0,96.0,,198.33333333333334,,0.08301404866666667,-0.004449254333333333,-0.069658552
2014,37085,219700.0,250150.0,104.9642005,0.983095261,19.0,18.0,26.0,,92.0,,0.157894737,0.074327628,0.071707317
2014,37086,99562.5,108875.0,69.7783030525,0.94618622125,56.5,75.25,79.0,,66.25,,0.09653684900000001,-0.02334537675,0.2465692785
2014,37087,166150.0,135410.0,84.99564972800002,0.9607171422,91.2,128.0,131.8,,117.8,,0.053871618600000004,0.023381233600000002,-0.12184177433333333
2014,37090,197865.5,221816.66666666666,109.40421416666668,0.9972153726666666,39.666666666666664,51.0,48.333333333333336,,38.166666666666664,,0.29055258466666667,0.014775871000000001,0.057618106333333335
2014,37115,109508.33333333333,97750.0,77.93583803166666,0.9537274768333334,60.666666666666664,73.0,85.16666666666667,,74.25,,0.11077260900000001,-8.50308000000001e-05,0.9289871813333334
2014,37118,243087.5,278650.0,99.75979477,0.9995411679999999,5.5,5.0,9.0,,81.5,,0.1,0.1854354355,-0.270389842
2014,37121,174166.66666666666,139750.0,102.03470421666667,0.989540823,1.3333333333333333,1.0,1.0,,67.0,,0.5,-0.09219394533333332,
2014,37122,216824.0,244381.33333333334,110.19735885,0.98838064375,162.0,253.66666666666666,404.5,,79.25,,0.25428108425,0.017708266,0.11861957100000001
2014,37127,166600.0,186583.33333333334,91.296754545,0.984928727,83.0,130.66666666666666,125.0,,84.25,,0.15032048725,0.006661332250000001,0.11308610475
2014,37128,161490.42857142858,170683.7142857143,91.77081119142858,0.9868349192857143,245.0,291.85714285714283,342.1666666666667,,75.57142857142857,,0.12516062557142857,-0.01943713385714286,-0.035834367666666665
2014,37129,169985.7142857143,195490.9,88.2689496557143,0.9898875621428571,95.85714285714286,148.0,107.28571428571429,,147.92857142857142,,0.12722386414285716,0.09849970233333334,0.07221263559999999
2014,37130,140181.25,164148.0,80.49585571875,0.968050993375,75.875,90.75,95.375,,64.8125,,0.168855493375,-0.0007331323750000007,0.018457467142857144
2014,37135,323010.0,369731.0,126.4187359,0.98974406,158.0,138.0,153.0,,60.0,,0.202531646,-0.022514753,-0.03026937
2014,37138,158175.55555555556,171343.75,90.59944862111111,0.9655593446666667,55.0,87.75,93.85714285714286,,64.22222222222223,,0.08382061722222223,-0.013565484777777779,0.04810158442857143
2014,37141,106512.125,136175.0,83.10982158,0.97713370125,4.75,7.25,4.5,,46.5,,0.08333333325,-0.167320225,-0.18855409433333334
2014,37143,165883.33333333334,194396.66666666666,92.74591584333332,0.9680522946666666,10.333333333333334,14.0,14.666666666666666,,52.666666666666664,,0.06944444433333334,-0.10362592366666667,0.05689591266666666
2014,37145,60266.666666666664,180525.0,46.77229498333333,0.8798586413333332,2.3333333333333335,3.0,4.666666666666667,,211.16666666666666,,0.0,-0.38975687600000003,0.18695454999999997
2014,37146,175387.5,197310.25,97.7112835025,0.96940417225,32.75,46.5,61.25,,70.5,,0.0807134895,0.013356206499999999,-0.134150944
2014,37148,127500.0,124900.0,87.40815932,0.978983876,110.0,95.0,141.0,,80.5,,0.190909091,0.02,0.164383562
2014,37149,147137.33333333334,244283.33333333334,77.48896590666668,0.9935399736666666,3.3333333333333335,6.333333333333333,6.666666666666667,,29.333333333333332,,0.08333333333333333,-0.17261139066666667,-0.19981284166666669
2014,37150,73000.0,46150.0,49.94941812,0.939068052,4.0,8.5,14.5,,107.25,,0.0,-0.101092896,-0.175141243
2014,37151,128000.0,128000.0,60.8943863,1.0,1.0,1.0,,,56.0,,0.0,,
2014,37167,147643.75,154083.0,95.57721776625,0.977740825,113.875,152.28571428571428,125.71428571428571,,80.75,,0.10356289399999999,0.021047334124999997,0.03422451457142857
2014,37172,124271.42857142857,144450.0,73.84355880428572,0.9597440251428572,36.857142857142854,127.33333333333333,102.6,,87.78571428571429,,0.04558242614285714,0.13563995071428572,0.24881614466666666
2014,37174,199461.2857142857,210917.08333333334,110.1958222,0.9868380744285714,184.71428571428572,268.8333333333333,253.5,,80.64285714285714,,0.10921222271428573,0.000927501142857142,0.13168216833333332
2014,37179,214387.5,258495.66666666666,118.364624875,0.9763471595,56.25,86.66666666666667,145.5,,51.875,,0.10554639175,-0.08304803625,0.09521404733333333
2014,37181,124740.0,113650.0,82.233007792,0.9940663653999999,3.4,3.8,7.2,,205.8,,0.5666666668,0.19517331159999998,0.273994772
2014,37184,158850.0,214900.0,94.318971745,0.96075991775,17.0,24.5,27.75,,115.625,,0.0727124185,-0.022734249750000005,0.1354165915
2014,37186,122512.5,109962.5,73.1908182075,0.960369785,17.25,34.0,50.5,,102.0,,0.13125,0.05722512325,0.21823921400000001
2014,37187,130166.66666666667,135800.0,91.54007906333334,0.9612806403333334,28.666666666666668,30.0,37.333333333333336,,92.0,,0.14935587766666666,0.0002742876666666667,-0.022377514
2014,37188,158808.33333333334,177410.0,94.08045320666668,0.9854804440000001,69.5,99.0,88.83333333333333,,74.83333333333333,,0.2741262268333333,-0.012017457799999999,-0.03126023816666666
2014,37189,174622.91666666666,157949.83333333334,90.90094663166667,0.993840585,15.666666666666666,20.833333333333332,24.0,,44.5,,0.197840025,0.03736871583333335,0.1301134535
2014,37190,104716.66666666667,139800.0,63.32444916666666,0.935044757,19.333333333333332,31.5,48.5,,261.8333333333333,,0.0625,0.027730131666666668,0.166144234
2014,37201,230750.0,240016.66666666666,287.3295561666667,0.9712756035,11.333333333333334,13.166666666666666,12.8,,38.416666666666664,,0.09735449733333335,-0.14080851949999998,0.074321079
2014,37203,333378.5714285714,362050.0,279.4535966428571,0.9753896617142858,34.57142857142857,45.285714285714285,40.857142857142854,,82.71428571428571,,0.08715585757142856,0.052505687857142866,0.029392374000000002
2014,37204,357140.0,384050.0,212.98061198,0.9866945897999999,61.4,84.75,72.75,,46.8,,0.2003779542,-0.049261520399999995,0.13393640275
2014,37205,304709.72222222225,388593.75,175.91416985555554,0.9694588876666665,41.111111111111114,59.125,54.77777777777778,,64.72222222222223,,0.06441724488888889,0.06287032066666667,0.22279689688888885
2014,37206,249900.0,273591.6666666667,152.23200055499998,0.9577240601666667,31.666666666666668,42.666666666666664,30.333333333333332,,53.083333333333336,,0.12903737983333333,0.002054037799999996,0.3915306576
2014,37207,119900.0,140948.0,78.230785838,0.969679848,105.8,126.6,121.8,,77.5,,0.175394279,0.0030698647999999997,0.3833031154
2014,37208,182496.42857142858,146550.0,135.60738629142858,0.9358367451428571,54.42857142857143,79.0,90.33333333333333,,71.28571428571429,,0.10149504085714287,0.06202411271428571,0.08994583314285713
2014,37209,249000.0,218760.0,145.76400718,0.9828170719999999,33.4,49.4,35.2,,48.9,,0.1960526316,-0.06302005520000001,0.46831916419999997
2014,37210,132810.25,130191.125,95.7684585925,0.9747180882500001,18.25,24.5,19.75,,37.375,,0.2829761905,0.061103730999999994,0.2269021556666667
2014,37211,156122.32142857142,164757.65384615384,103.19564049857142,0.9649480527142857,120.92857142857143,152.30769230769232,118.53846153846153,,64.39285714285714,,0.10905417864285714,0.033683057,0.074908561
2014,37212,355067.85714285716,369707.14285714284,241.33473894285711,0.9777327445714287,42.714285714285715,51.285714285714285,55.666666666666664,,52.714285714285715,,0.1113734727142857,0.008704568000000001,-0.06013195716666667
2014,37214,114083.16666666667,124059.8,81.01617326,0.9500409521666667,2.6666666666666665,4.2,3.75,,38.333333333333336,,0.0555555555,0.09923547816666667,-0.04423514466666667
2014,37215,389320.8333333333,459650.0,194.35047606,0.9759462008333334,73.66666666666667,138.4,174.25,,75.08333333333333,,0.09940846066666666,0.0271441182,0.0230341016
2014,37216,185390.2,201110.0,124.25246614400001,0.9751226770000001,94.4,106.0,79.4,,53.4,,0.24354523339999998,0.005891527599999999,0.27540106966666666
2014,37217,111683.33333333333,124558.5,72.45519691,0.9684011468333334,71.66666666666667,91.16666666666667,74.83333333333333,,74.25,,0.17588813733333333,0.01716182133333333,0.2186578501666667
2014,37218,96552.3,110910.0,66.109408156,0.966441633,36.8,38.4,44.8,,71.8,,0.271349293,0.0834336224,0.12522740425
2014,37219,267133.3333333333,287433.3333333333,322.68361956666666,0.9720232846666667,12.0,13.666666666666666,12.666666666666666,,56.333333333333336,,0.111111111,-0.09771470333333332,0.10530797166666667
2014,37220,344500.0,367260.0,174.93080734,0.977884908,33.2,33.4,30.2,,43.2,,0.177561751,0.0012141946000000015,-0.08461523975
2014,37221,172891.66666666666,183881.66666666666,107.82383994833333,0.979065679,72.0,87.66666666666667,75.83333333333333,,53.666666666666664,,0.0842688155,0.011153881333333318,0.053406792499999994
2014,37222,39437.5,46450.0,43.37285706,0.9230887234999999,1.0,1.0,1.0,,44.0,,0.0,-0.02270954325,0.156862745
2014,37228,109900.0,,51.28964862,1.0,2.0,,,,184.0,,0.0,,
2014,38401,121700.0,142972.5,78.538330885,0.961510642,166.5,225.5,320.0,,93.5,,0.106076248,-0.054442900499999995,-0.000769231
2014,38451,165900.0,161875.0,89.319100375,0.949110304,18.5,18.5,23.5,,81.25,,0.0838235295,0.0371779235,0.1823565325
